#,"",Player,Overall Score,Potential Score,Height,Weight,Age,Preferred Foot,Ball Skills,Defence,Mental,Passing,Physical,Shooting,Goalkeeping
14360,14359,Zhang Xiaobin,61,61,188,78,29,Right,57.0,53.5,59.000000,57.666667,64.285714,49.625,10.4
14361,14360,Scott Kashket,61,62,175,66,27,Left,62.5,29.0,52.000000,53.333333,74.571429,55.125,12.0
14362,14361,Cameron Dummigan,61,64,180,70,26,Right,57.0,61.0,51.833333,60.333333,67.428571,42.750,7.4
14363,14362,Amaar Al Dohaim,61,61,181,75,29,Right,45.0,61.5,54.000000,45.000000,68.000000,42.000,11.4
14364,14363,Jin Pengxiang,61,61,187,77,33,Right,54.5,62.0,53.500000,57.333333,69.285714,39.625,10.6
14365,14364,Macauley Southam-Hales,61,62,175,69,27,Right,57.5,56.5,49.333333,55.000000,72.714286,44.500,13.6
14366,14365,Connor Evans,61,64,179,73,26,Right,60.0,36.5,51.833333,58.000000,69.428571,56.000,12.0
14367,14366,Zhong Jinbao,61,61,181,69,28,Right,57.0,53.0,61.333333,55.666667,70.714286,49.375,12.8
14368,14367,Paweł Lenarcik,61,62,190,84,27,Right,15.5,17.5,22.000000,16.666667,30.142857,18.875,60.4
14369,14368,Kristian Opseth,61,61,189,87,33,Left,58.0,16.5,47.000000,52.666667,61.000000,60.125,10.2
14370,14369,Rory Watson,61,61,190,85,27,Right,17.0,15.5,37.333333,29.000000,48.857143,20.375,59.8
14371,14370,Khalid Al Ghamdi,61,61,166,63,34,Right,62.0,54.5,60.500000,60.000000,67.857143,37.375,12.8
14372,14371,Sean Kavanagh,61,61,175,62,29,Left,61.5,59.0,59.666667,61.666667,61.714286,55.750,8.2
14373,14372,Ben Killip,61,64,188,74,27,Right,17.0,18.0,29.333333,28.000000,44.000000,20.000,60.0
14374,14373,Gavan Holohan,61,61,180,75,31,Right,60.5,56.5,57.833333,59.000000,72.142857,54.750,11.6
14375,14374,Nick Townsend,61,61,181,80,28,Right,21.0,19.5,28.666667,34.666667,50.714286,22.000,60.2
14376,14375,Storm Roux,61,61,181,71,30,Right,59.0,57.0,54.500000,50.333333,75.857143,42.875,11.6
14377,14376,Dennis Iapichino,61,61,182,75,32,Left,59.0,58.0,51.666667,56.000000,63.428571,50.250,11.6
14378,14377,Faisal Darwish,61,61,176,63,31,Right,61.5,55.5,55.166667,57.000000,69.285714,52.625,13.2
14379,14378,Abdullah Al Jadaani,61,61,180,79,31,Right,16.5,15.5,37.166667,25.000000,51.428571,20.250,60.0
14380,14379,Jordy Hiwula,61,61,178,76,28,Right,59.0,24.0,49.833333,51.000000,67.142857,54.875,12.0
14381,14380,Robbie Willmott,61,61,175,77,32,Right,61.5,58.0,60.500000,60.666667,72.285714,55.750,9.4
14382,14381,Zhang Jiaqi,61,61,192,75,31,Right,52.5,54.5,56.500000,50.333333,61.000000,54.000,11.4
14383,14382,Martin Hoel Andersen,61,62,187,75,27,Right,62.0,47.0,55.500000,55.333333,66.571429,53.375,9.0
14384,14383,Asmir Kajević,61,61,187,82,33,Left,58.0,55.5,58.333333,60.666667,66.428571,45.500,10.4
14385,14384,Alex Gilliead,61,62,183,70,27,Right,63.0,57.0,58.833333,57.333333,73.714286,52.250,8.8
14386,14385,Emyr Huws,61,61,185,78,29,Left,61.0,61.5,61.833333,63.333333,61.714286,56.625,8.0
14387,14386,Brennan Dickenson,61,61,184,81,30,Left,60.0,52.5,59.000000,57.000000,73.857143,57.875,14.8
14388,14387,Kim Joo Won,61,61,185,83,31,Right,59.5,63.5,51.833333,54.333333,64.571429,32.875,8.6
14389,14388,Andrea Magrassi,61,61,194,81,30,Right,53.5,14.0,42.500000,35.000000,61.000000,53.750,10.2
14390,14389,Julien Fabri,61,63,183,72,29,Right,20.0,17.0,34.500000,22.333333,48.285714,20.000,59.8
14391,14390,Paul Farman,61,61,186,81,33,Right,13.5,15.5,34.833333,33.000000,46.285714,19.500,61.2
14392,14391,Krystian Nowak,61,63,188,83,28,Right,48.5,59.5,51.500000,55.000000,62.857143,45.125,9.8
14393,14392,Luke Hendrie,61,61,187,72,28,Right,55.5,57.0,55.333333,53.666667,68.857143,42.625,8.6
14394,14393,Dylan Connolly,61,61,176,69,27,Right,60.0,29.0,51.833333,52.666667,74.142857,53.375,11.8
14395,14394,Matthew Acton,61,61,184,85,30,Right,18.5,19.0,30.500000,23.666667,43.000000,22.000,60.8
14396,14395,Ross Stewart,61,63,188,71,27,Left,20.0,15.5,32.333333,22.666667,46.857143,22.125,61.2
14397,14396,Hakeeb Adelakun,61,62,189,75,26,Right,62.0,16.5,44.500000,54.000000,66.428571,53.375,11.4
14398,14397,Amir Kurdi,61,61,180,70,31,Right,58.5,57.5,49.333333,61.000000,64.428571,50.125,9.8
14399,14398,Hayden White,61,61,185,68,27,Right,52.5,57.5,57.500000,53.666667,75.428571,41.750,11.2
14400,14399,David Morgan,61,61,173,68,28,Right,61.5,60.5,59.166667,58.000000,63.857143,52.125,11.4
14401,14400,Francesco Rossi,61,61,193,83,31,Right,20.0,16.5,27.333333,16.000000,34.285714,19.750,62.0
14402,14401,Jamie Proctor,61,61,188,78,30,Right,59.0,21.0,58.166667,53.333333,62.571429,56.875,11.0
14403,14402,Joss Labadie,61,61,188,89,32,Right,59.0,63.0,64.833333,59.000000,62.000000,53.000,9.6
14404,14403,Adam Thompson,61,61,183,78,30,Right,53.0,61.0,52.000000,58.333333,62.285714,37.500,12.6
14405,14404,Freddie Sears,61,61,170,75,33,Right,62.0,42.0,57.333333,56.666667,64.428571,60.125,11.6
14406,14405,Mikaël Mandron,61,61,191,82,28,Left,59.0,41.5,58.833333,48.333333,66.285714,56.875,12.0
14407,14406,Scot Bennett,61,61,178,81,32,Right,54.5,61.0,58.000000,50.000000,54.142857,49.750,13.4
14408,14407,Keith Buckley,61,61,180,71,30,Right,56.5,59.5,59.833333,56.666667,63.428571,54.625,8.4
14409,14408,Jordan Bowery,61,61,185,76,31,Right,59.0,45.5,51.000000,50.666667,72.714286,51.125,11.0
14410,14409,John-Joe O'Toole,61,61,188,82,34,Right,54.0,58.5,60.500000,54.000000,56.428571,53.375,12.8
14411,14410,Max Ehmer,61,61,189,93,31,Right,53.5,60.5,54.666667,51.000000,62.000000,54.500,10.2
14412,14411,Andy Boyle,61,61,178,78,31,Right,44.5,59.5,54.166667,47.666667,58.428571,38.500,10.6
14413,14412,Rhys Bennett,61,61,191,76,31,Right,47.0,60.0,54.833333,47.000000,56.428571,37.000,9.2
14414,14413,Amiran Sanaia,61,61,181,70,33,Right,53.5,59.0,54.333333,57.000000,64.285714,43.000,9.6
14415,14414,Aaron Wildig,61,61,175,73,30,Right,60.5,57.5,55.500000,60.000000,69.285714,54.500,11.4
14416,14415,Stevie May,61,61,178,67,30,Right,60.5,21.0,57.666667,55.666667,68.571429,58.000,9.4
14417,14416,Scott Robinson,61,61,168,63,30,Right,61.5,49.0,62.500000,57.333333,70.857143,55.625,10.8
14418,14417,Liam Ridehalgh,61,61,178,72,31,Left,55.0,56.0,58.833333,57.333333,70.285714,49.625,10.8
14419,14418,Raphael Koczor,61,61,194,78,34,Right,25.5,17.5,32.666667,39.666667,53.285714,23.750,59.8
14420,14419,Feng Zhuoyi,61,61,184,75,33,Right,62.5,61.0,64.000000,53.000000,67.857143,50.375,13.8
14421,14420,Keith Ward,61,61,168,65,32,Right,60.5,46.5,57.000000,61.000000,60.000000,55.250,11.0
14422,14421,Jake Taylor,61,61,177,77,31,Right,60.0,57.5,60.666667,58.666667,74.285714,55.875,13.6
14423,14422,Wilmar Jordán,61,61,183,87,32,Right,60.5,17.0,56.666667,53.666667,55.142857,59.625,10.4
14424,14423,Gary Woods,61,61,183,78,32,Right,17.5,11.0,32.833333,22.000000,57.428571,18.250,60.4
14425,14424,Paddy Barrett,61,61,183,92,29,Right,47.5,58.0,49.333333,48.666667,58.428571,42.000,10.0
14426,14425,Jason Hoffman,61,61,189,78,34,Right,57.0,54.5,59.666667,56.000000,71.571429,50.125,12.6
14427,14426,Bryan Meredith,61,61,188,94,33,Right,16.0,15.0,29.833333,31.000000,50.714286,19.250,61.4
14428,14427,Adam Smith,61,61,188,70,30,Right,19.0,15.0,30.333333,27.000000,30.285714,20.625,60.0
14429,14428,Craig Clay,61,61,175,75,30,Right,60.5,60.0,60.000000,57.000000,64.285714,53.000,8.8
14430,14429,Junior Kabananga,61,61,189,91,33,Left,56.0,20.5,47.166667,50.000000,61.285714,59.500,13.6
14431,14430,Willy Cestedo,61,61,191,87,35,Right,8.5,13.0,33.000000,10.000000,45.000000,13.375,59.2
14432,14431,Danny Hylton,61,61,183,71,34,Right,59.0,36.5,60.833333,53.666667,61.571429,57.875,10.4
14433,14432,Lucas Akins,61,61,185,79,34,Right,58.5,51.5,59.166667,59.000000,73.428571,58.875,10.4
14434,14433,Luke Chambers,61,61,185,87,37,Right,52.0,60.0,50.500000,53.333333,54.428571,30.250,11.0
14435,14434,Evandro Elgueta,61,61,175,75,39,Right,64.0,66.0,59.166667,56.333333,67.714286,61.375,11.6
14436,14435,Zhang Chong,61,61,190,81,35,Right,19.0,22.0,33.166667,9.333333,43.857143,20.875,60.4
14437,14436,Rory McArdle,61,61,185,73,35,Right,36.5,61.0,51.333333,42.333333,55.285714,28.875,9.0
14438,14437,Dino Rueña,61,61,176,76,23,Right,63.5,75.0,63.666667,66.333333,61.857143,46.125,12.2
14439,14438,Maximiliano Rocora,61,61,190,82,31,Right,19.0,14.0,28.500000,26.333333,42.714286,19.000,60.4
14440,14439,Rob Lainton,61,61,193,79,33,Right,17.0,14.0,32.333333,18.666667,48.428571,16.125,59.8
14441,14440,Yerko Sanpian,61,61,188,85,39,Left,14.5,8.5,43.166667,18.666667,47.571429,16.250,61.0
14442,14441,Daniel Aguileda,61,61,188,88,31,Right,46.0,61.0,52.500000,45.333333,48.285714,46.250,9.8
14443,14442,Simon Eastwood,61,61,188,90,33,Right,17.0,14.5,39.000000,31.666667,54.000000,20.000,60.6
14444,14443,James McKeown,61,61,187,89,33,Right,26.5,14.0,36.333333,29.666667,51.142857,15.750,60.2
14445,14444,Kieran Agard,61,61,176,67,33,Right,58.5,26.0,56.500000,56.666667,64.714286,55.875,9.0
14446,14445,Ben Hinchliffe,61,61,185,73,35,Right,20.5,15.0,37.833333,39.333333,47.285714,23.750,60.8
14447,14446,Stephen Quinn,61,61,168,60,36,Left,61.5,59.0,60.666667,62.333333,63.142857,59.125,8.4
14448,14447,Esteban Goldeiro,61,61,181,75,23,Right,51.5,45.5,60.666667,60.333333,69.571429,60.125,12.8
14449,14448,Antonio Narciso,61,61,185,78,42,Right,20.0,12.0,36.500000,25.666667,41.857143,19.625,58.8
14450,14449,Gino Morenda,61,61,186,80,35,Right,19.0,16.5,36.833333,10.333333,53.142857,16.625,60.6
14451,14450,Glenn Whelan,61,61,180,80,39,Right,56.5,62.0,61.000000,60.000000,44.857143,55.875,13.2
14452,14451,Alan Judge,61,61,169,70,34,Right,63.5,51.0,60.166667,63.333333,58.857143,59.875,11.2
14453,14452,Yang Xu,61,61,188,80,35,Right,57.0,29.0,50.333333,49.333333,62.571429,61.875,10.0
14454,14453,Colin Doyle,61,61,196,92,37,Right,23.5,14.0,28.500000,24.333333,42.714286,18.125,60.2
14455,14454,Ronan Finn,61,61,183,76,35,Right,63.5,55.5,60.000000,61.333333,60.714286,57.125,12.2
14456,14455,Mathieu Baudry,61,61,188,80,35,Right,51.0,61.0,49.166667,48.333333,53.428571,36.625,8.8
14457,14456,Miguel Coldado,61,61,182,73,35,Right,63.5,64.5,59.000000,61.666667,62.142857,53.250,9.4
14458,14457,Toumani Diagouraga,61,61,188,72,35,Right,57.0,57.0,58.166667,56.000000,49.428571,54.375,9.2
14459,14458,Cheng Yuelei,61,61,188,78,35,Right,15.5,7.5,37.500000,10.666667,45.142857,16.500,58.8
14460,14459,Yang Dong Hyen,61,61,186,80,36,Right,58.5,21.5,52.000000,48.333333,48.857143,59.875,10.4
14461,14460,Luka Vrbančić,60,82,180,75,17,Right,69.5,44.5,56.000000,58.000000,63.857143,51.375,8.4
14462,14461,Emmanuel Gómez Riga,60,72,186,77,21,Right,18.5,21.5,30.666667,27.666667,42.428571,21.500,58.8
14463,14462,Mateo Del Blanco,60,72,170,68,19,Left,62.5,36.5,49.500000,55.333333,62.571429,60.750,8.4
14464,14463,Ibrahim Covi,60,69,189,83,22,Right,39.0,70.5,45.666667,37.000000,59.000000,40.750,12.6
14465,14464,Kamarai Swyer,60,72,183,75,20,Right,62.5,31.5,50.833333,50.000000,66.000000,51.750,11.4
14466,14465,David Ballega,61,61,187,82,35,Right,57.5,44.5,56.166667,58.000000,55.857143,62.500,11.2
14467,14466,Amine Sbaï,60,67,175,68,22,Right,66.5,29.0,42.000000,52.000000,61.285714,51.500,10.8
14468,14467,Gianfranco Cabrera,60,72,175,65,20,Right,70.5,37.5,47.500000,51.000000,68.000000,49.500,11.2
14469,14468,Nicolás Canela,60,75,180,65,18,Left,44.5,66.0,48.166667,45.000000,63.571429,41.250,7.4
14470,14469,Santiago Morales,60,68,189,85,21,Left,32.0,65.5,45.000000,36.000000,60.285714,36.375,12.8
14471,14470,Darren Pratley,61,61,185,69,37,Right,55.5,60.0,61.000000,59.666667,53.571429,57.750,11.8
14472,14471,Kevin Silva,60,72,185,79,19,Right,38.0,66.5,44.166667,36.333333,61.142857,35.000,11.8
14473,14472,Jarell Quansah,60,77,190,76,20,Right,44.0,62.5,47.500000,47.666667,59.142857,38.750,8.8
14474,14473,Felipe Sanchez,60,72,184,78,18,Right,37.0,60.0,49.500000,43.333333,62.714286,35.625,11.0
14475,14474,Matías Soria,60,68,182,76,21,Right,25.0,21.5,29.166667,30.000000,46.714286,21.250,60.2
14476,14475,Lucas Lavallée,60,76,195,78,20,Right,14.0,12.0,28.166667,17.666667,35.428571,14.500,59.6
14477,14476,Silvano Vos,60,83,180,72,17,Right,53.5,64.0,50.500000,58.666667,56.571429,45.875,11.6
14478,14477,Ayman Aourir,60,76,172,67,18,Right,65.0,47.5,50.833333,58.000000,59.285714,54.375,12.4
14479,14478,Joe Anderson,60,68,186,81,22,Left,50.0,61.5,49.666667,50.333333,56.714286,39.875,9.6
14480,14479,Filip Ottosson,60,63,174,72,26,Right,60.5,55.0,57.166667,58.333333,63.571429,42.125,8.8
14481,14480,Ange Caumenan N'Guessan,60,75,188,78,19,Right,57.0,60.5,54.166667,54.333333,66.714286,38.875,11.8
14482,14481,Elias Bakatukanda,60,77,193,76,18,Right,34.5,70.5,45.500000,31.000000,56.857143,31.875,10.4
14483,14482,Juan Ludueña,60,71,185,75,20,Right,41.5,64.0,49.833333,41.666667,59.857143,37.125,9.2
14484,14483,Ali Bina Dembélé,60,75,185,80,19,Right,56.0,58.0,51.833333,52.666667,62.571429,43.750,9.4
14485,14484,Anssi Jaakkola,61,61,195,88,35,Right,11.5,12.5,37.500000,31.000000,47.000000,16.250,60.6
14486,14485,Jerónimo Domina,60,77,171,72,17,Right,68.0,36.0,47.333333,51.000000,64.285714,56.125,8.0
14487,14486,Franci Bouebari,60,75,185,80,19,Left,37.0,67.0,47.833333,33.333333,58.714286,38.375,10.2
14488,14487,Yeray,60,74,170,66,19,Left,66.5,33.0,45.333333,58.666667,60.571429,59.750,12.8
14489,14488,Vicente Seldero,61,61,175,69,31,Right,61.5,55.0,54.833333,66.666667,63.000000,56.250,11.2
14490,14489,João Paulo,60,69,178,75,22,Right,57.0,19.0,50.500000,44.333333,72.142857,52.000,10.8
14491,14490,Pablo Muñoz,60,73,175,79,19,Right,61.5,32.0,47.500000,57.666667,59.857143,44.375,12.0
14492,14491,Fernando Rodríguez,60,71,182,79,22,Left,51.5,65.5,51.333333,48.666667,61.714286,36.250,11.8
14493,14492,Mateo Pérez,60,69,186,80,22,Right,45.0,64.5,45.000000,43.333333,58.714286,35.750,10.6
14494,14493,Diogo Tomas,60,64,193,91,25,Right,46.5,62.0,50.500000,42.000000,66.142857,42.750,10.2
14495,14494,Jesús López Soria,60,72,187,75,20,Right,11.5,12.5,25.000000,14.333333,33.000000,15.000,60.2
14496,14495,Stefano Moreyra,60,70,179,70,21,Right,59.0,56.5,50.833333,59.666667,63.428571,46.625,9.4
14497,14496,Robin Risser,60,75,193,82,18,Right,11.5,11.5,23.333333,25.666667,31.000000,13.750,60.2
14498,14497,Jermain Nischalke,60,71,192,79,19,Right,61.5,21.5,48.166667,39.666667,62.428571,53.125,12.2
14499,14498,Maximiliano Puig,60,68,172,76,22,Right,62.0,52.5,58.500000,58.333333,60.571429,50.000,9.2
14500,14499,Topi Keskinen,60,75,180,72,19,Right,61.0,34.0,49.833333,53.333333,66.428571,54.375,10.6
14501,14500,Tuomas Ollila,60,67,173,68,22,Left,57.0,53.0,55.166667,56.333333,66.428571,52.500,10.4
14502,14501,Lukáš Ambros,60,80,178,71,18,Left,66.0,40.0,51.500000,56.000000,59.571429,51.375,10.6
14503,14502,Nestor Jiménez,60,68,175,66,19,Right,61.5,20.0,43.500000,45.000000,62.857143,53.375,9.8
14504,14503,Diego González,60,72,180,74,19,Right,24.5,21.5,30.500000,26.000000,44.714286,18.000,58.8
14505,14504,Diego Méndez,60,74,182,75,19,Right,45.5,63.0,48.500000,50.000000,62.285714,31.750,8.2
14506,14505,Florian Dimmer,60,73,190,75,18,Right,9.5,14.0,24.000000,20.333333,30.714286,15.625,60.0
14507,14506,Marlon,60,62,176,67,25,Right,69.5,32.0,44.166667,47.000000,57.285714,57.000,12.4
14508,14507,Maximilian Schmid,60,74,184,76,20,Right,60.5,21.0,46.166667,47.666667,60.142857,56.000,10.6
14509,14508,Maximilian Brüll,60,70,186,75,20,Right,13.5,10.5,25.166667,16.000000,35.142857,14.250,60.2
14510,14509,Peter Reinhardsen,60,66,186,78,24,Right,60.5,57.0,55.166667,56.000000,64.428571,46.875,11.6
14511,14510,Christian Mawissa Elebi,60,82,185,77,17,Left,43.0,66.5,44.666667,49.666667,61.428571,34.000,10.2
14512,14511,Matías Silva,60,73,173,65,18,Right,55.0,51.0,60.500000,55.000000,57.000000,47.875,9.8
14513,14512,Joshua Quarshie,60,77,196,91,18,Right,38.0,65.0,43.833333,43.000000,57.571429,32.875,12.0
14514,14513,Jorne Spileers,60,79,188,70,18,Right,40.5,58.0,48.500000,56.666667,63.000000,34.125,10.4
14515,14514,Valentín Carboni,60,82,178,70,18,Left,62.0,55.5,51.833333,65.000000,56.285714,52.125,10.4
14516,14515,Amine El Ouazzani,60,69,178,74,21,Left,51.0,13.5,45.333333,38.666667,59.857143,58.625,7.6
14517,14516,Herrando,60,72,192,76,22,Left,41.0,59.0,45.833333,42.333333,59.571429,32.750,10.4
14518,14517,Tom Sanne,60,78,170,74,18,Right,62.0,19.0,45.666667,47.666667,64.714286,54.125,8.2
14519,14518,Sinclair Armstrong,60,78,182,80,19,Right,53.5,17.5,49.500000,45.666667,68.142857,56.000,9.2
14520,14519,Bashir Humphreys,60,77,187,79,19,Left,45.0,68.5,47.333333,45.000000,62.285714,38.625,11.8
14521,14520,Alessandro Bianco,60,71,173,63,20,Right,62.0,63.5,53.500000,63.000000,57.428571,47.125,7.6
14522,14521,Tawanda Maswanhise,60,76,175,69,20,Right,60.5,25.5,49.166667,54.333333,63.714286,61.375,9.0
14523,14522,Blerim Krasniqi,60,63,187,77,26,Right,62.5,13.0,47.500000,39.000000,63.714286,53.750,10.4
14524,14523,Yusuf Abdulazeez,60,72,182,78,20,Right,57.5,13.0,44.666667,42.666667,68.714286,51.250,8.6
14525,14524,Christian Acella,60,70,175,65,20,Right,64.5,54.0,51.333333,64.666667,59.285714,55.625,8.6
14526,14525,Ali Demirel,60,68,176,69,20,Left,70.5,39.5,49.166667,56.333333,61.857143,51.000,9.0
14527,14526,Yann Lienard,60,78,194,80,19,Right,9.5,12.0,23.833333,20.000000,33.714286,16.875,60.8
14528,14527,Nikita Fedotov,60,71,196,80,22,Right,9.0,11.5,23.333333,21.000000,33.000000,15.375,60.8
14529,14528,Recep Burak Yılmaz,60,63,185,78,27,Right,44.0,60.5,46.666667,45.333333,60.142857,32.875,8.8
14530,14529,Hugo Redón,60,77,180,70,19,Right,62.5,50.0,54.000000,62.000000,58.714286,50.125,11.4
14531,14530,Juan Larios,60,77,170,68,19,Left,59.5,56.5,50.666667,49.666667,63.714286,37.750,10.0
14532,14531,Raúl Arias,60,70,180,75,19,Right,58.0,19.0,44.833333,40.666667,57.428571,59.000,10.0
14533,14532,Andrea Oliveri,60,75,181,74,20,Right,62.0,34.5,49.500000,60.000000,58.428571,51.375,10.2
14534,14533,Juan Cruz Cerrudo,60,74,168,68,19,Right,61.5,31.0,47.333333,55.666667,59.714286,51.750,8.8
14535,14534,Adrián González,60,67,188,80,22,Right,14.5,13.5,22.166667,19.666667,33.428571,15.375,59.2
14536,14535,Juan Arias,60,75,184,75,19,Right,41.0,58.0,46.333333,44.666667,58.428571,29.875,11.0
14537,14536,Matko Babić,60,64,182,73,24,Right,60.5,13.5,47.166667,49.333333,65.000000,49.375,10.0
14538,14537,Bjørn Martin Kristensen,60,72,177,70,20,Left,62.5,21.0,49.666667,41.333333,74.142857,54.625,9.6
14539,14538,Bryan González,60,76,165,65,20,Right,67.0,46.0,50.000000,57.000000,66.285714,43.750,11.2
14540,14539,Raymond Owusu,60,67,178,69,20,Right,66.5,22.0,44.333333,47.666667,63.285714,53.750,11.0
14541,14540,Ismajl Beka,60,68,197,82,23,Right,31.0,64.0,45.666667,35.666667,66.142857,39.125,7.8
14542,14541,Jake Rooney,60,73,188,78,19,Right,58.0,61.0,51.500000,52.000000,65.857143,43.500,8.8
14543,14542,Cornel Ene,60,61,187,81,29,Right,30.5,60.5,49.500000,25.000000,60.285714,30.750,11.4
14544,14543,David Savic,60,77,182,74,17,Right,55.0,56.0,53.166667,54.333333,63.285714,43.375,10.6
14545,14544,Djeidi Gassama,60,77,177,70,19,Right,68.0,25.0,42.666667,52.333333,69.571429,51.875,10.8
14546,14545,Vladyslav Vanat,60,74,182,69,21,Left,60.0,21.0,51.833333,49.000000,62.285714,52.875,11.6
14547,14546,Iman Griffith,60,73,170,60,21,Right,66.0,33.5,40.000000,47.666667,64.714286,51.125,10.2
14548,14547,Valentín Pereyra,60,67,175,73,20,Left,67.0,34.0,43.666667,57.000000,58.714286,53.875,11.6
14549,14548,Josh Williams,60,73,182,73,20,Right,56.5,58.5,49.833333,52.000000,64.142857,34.250,9.0
14550,14549,Fabricio Oviedo,60,74,181,76,19,Right,57.5,32.0,44.166667,47.000000,60.285714,59.375,10.2
14551,14550,Nikoloz Kutateladze,60,68,184,71,21,Left,57.0,24.0,43.500000,55.666667,64.714286,56.500,9.6
14552,14551,Joel Silva,60,71,185,70,20,Right,59.0,57.5,55.333333,60.333333,63.714286,48.000,8.6
14553,14552,Louis Torres,60,69,180,67,21,Left,61.0,58.0,52.000000,56.000000,64.857143,41.500,8.2
14554,14553,Shaun MacDonald,60,63,185,74,26,Right,15.0,11.0,24.500000,27.666667,48.285714,14.875,60.0
14555,14554,Marvin De Lima,60,76,164,54,18,Right,63.5,26.5,46.833333,55.666667,58.142857,46.750,10.2
14556,14555,Darijo Grujcic,60,68,188,85,23,Left,43.0,60.5,45.833333,38.666667,52.857143,31.625,11.6
14557,14556,Jobe Bellingham,60,78,180,75,17,Right,64.0,56.5,55.500000,56.666667,63.285714,42.250,11.8
14558,14557,James Maxwell,60,69,179,68,21,Left,54.0,57.0,54.500000,48.666667,66.428571,31.000,10.6
14559,14558,Samuel Nongoh,60,73,179,60,19,Left,63.5,33.5,40.333333,52.666667,68.714286,54.500,10.6
14560,14559,Edu Borges,60,68,188,79,20,Right,36.0,65.5,48.333333,35.666667,61.714286,36.250,10.6
14561,14560,Jota Pereira,60,70,177,83,20,Right,64.5,30.0,46.166667,54.666667,60.571429,50.500,11.4
14562,14561,Santiago Ayala,60,71,175,76,20,Right,58.5,26.5,50.500000,46.666667,60.428571,52.125,11.8
14563,14562,Dylan Durivaux,60,67,178,69,21,Right,53.5,58.5,45.500000,49.333333,71.857143,40.750,9.2
14564,14563,Artem Onischenko,60,72,180,77,19,Right,59.0,53.5,56.500000,56.000000,61.142857,48.375,7.6
14565,14564,Khalil Fayad,60,78,172,61,18,Right,70.5,43.5,49.666667,62.666667,58.714286,50.000,10.6
14566,14565,Lucas Larade,60,66,186,83,23,Right,51.0,60.0,44.000000,53.666667,59.285714,31.125,9.8
14567,14566,Pedro Gomes,60,74,185,75,19,Right,37.0,67.5,42.333333,40.000000,62.714286,31.875,9.8
14568,14567,Lawrence Nicholas,60,70,188,80,21,Right,67.0,56.0,57.833333,59.333333,67.571429,53.125,9.2
14569,14568,Saidou Khan,60,62,188,76,27,Right,58.0,59.0,55.833333,56.333333,65.571429,46.750,9.8
14570,14569,Matías Cedrés,60,69,178,74,23,Right,59.0,59.5,54.666667,65.333333,64.000000,51.875,8.8
14571,14570,Alberto Costa,60,75,186,79,19,Right,57.0,62.5,48.166667,54.666667,59.714286,38.000,9.2
14572,14571,Thomas Battistella,60,70,186,78,21,Right,62.5,46.0,56.833333,58.666667,58.857143,53.125,12.2
14573,14572,Kristian Šekularac,60,77,185,74,19,Right,67.0,35.5,51.166667,56.666667,55.000000,50.375,9.8
14574,14573,Alex Murphy,60,78,188,76,18,Left,49.5,61.0,52.500000,53.666667,57.571429,40.000,9.6
14575,14574,Berna,60,80,173,72,19,Left,59.0,55.0,55.166667,62.000000,62.571429,50.375,11.0
